Timecode,BlendShapeCount,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,TongueOut
00:00:04:32.272,31.0,0.028363517048782556,3.815108778592861e-05,0.045292073065141124,0.1296004780469271,0.01146409932263855,0.19485460638333568,0.037999862487047446,0.0003539821137535796,0.0025593204738126605,0.03950096417531811,0.0377749234446489,0.012482012829459273,0.008746105367894549,0.00988481615289544,0.011851250671656474,0.06268122850533653,0.07311255985076051,0.00011874165944951377,0.005852625705319553,0.004443533768168045,0.005470694656768702,0.0027264593400577975,0.0023984955773463856,0.302848888269482,0.2975792701469091,0.08663966977734186,0.09209180257642671,0.0010979927563329313,0.034278449656378135,0.0336029184205755,5.0822667931367844e-05
00:00:04:33.273,31.0,0.027609274969908778,1.9075543892964306e-05,0.04499326885943571,0.12713038068701485,0.011323107833604825,0.18859905212784414,0.03950859869764717,0.0003313037569099398,0.0023945488192849305,0.03929092982940595,0.03732101395768935,0.011748350794750687,0.008209194117514074,0.01097701700679707,0.012396488111869237,0.061452521302681765,0.07202396046904136,0.0002129300897950569,0.006239345762887526,0.0050059210291310725,0.004929558215339601,0.002668553695480999,0.002233921092038893,0.2947589222746183,0.2901026514880969,0.08523726326296138,0.09028419296902615,0.0014057237398455158,0.03472061131984537,0.03457977758563675,2.5411333965683922e-05
00:00:04:34.274,31.0,0.027705422260569088,9.537771946482153e-06,0.04496977411809046,0.12597844323361743,0.013310611461570261,0.18892903730106653,0.044177978685729036,0.0001656518784549699,0.0022248999294247652,0.03840441008176762,0.037845819071148874,0.013184143049338543,0.008912355669452636,0.010925357352456685,0.012089306375213318,0.06167840692817248,0.07208467027439378,0.00019498446164697845,0.006862678797919963,0.004664596531828436,0.0043628024075426505,0.0030561255814636496,0.0025644332673576964,0.288206386772647,0.28328068096007475,0.08466454526816508,0.08972255607923962,0.0017814563459073078,0.03487621272400289,0.03463193655866938,1.2705666982841961e-05
00:00:04:35.275,31.0,0.026299667839311792,4.768885973241077e-06,0.04376948032827413,0.11487212936503106,0.01418151996531603,0.19834417901849896,0.05999094220560407,0.000343745271731735,0.002194949010590983,0.03525512913746811,0.034431825764584034,0.01592928255241067,0.010753279567069719,0.011525845682005693,0.012269248197887259,0.05994348654359119,0.07059315468318114,0.0007675853425173392,0.007489422918299532,0.006135648297290068,0.005626447226305675,0.0031306053773564246,0.002628532822252648,0.2641602248985839,0.2599521032897908,0.08146622370200704,0.0861844481054996,0.002264663663800254,0.03400855337478349,0.03416584000417864,3.372719792709374e-05
00:00:04:36.276,31.0,0.024531048404228296,2.3844429866205383e-06,0.041430639868235766,0.09961527665665948,0.016092673463118615,0.1875866095345028,0.07084736214360404,0.0003595974645859175,0.0017894597510895414,0.0362343316271065,0.03541435087105006,0.014528854239190335,0.011326535146835858,0.013038619684865346,0.01377782269339458,0.055163920194951345,0.06474314568165362,0.00264913331985017,0.009420219168533715,0.007108064458777534,0.005006947418401538,0.0037160440944632622,0.002735814837277574,0.23323640679514762,0.22984811921558168,0.07504767348625932,0.0797982879491674,0.002780228896585927,0.0319997678195319,0.03394053288017347,1.686359896354687e-05
00:00:04:37.277,31.0,0.0236729498292265,1.2299174518174467e-05,0.04017068018280273,0.0855631981303851,0.015375121756142607,0.1817349662443403,0.08182097219566903,0.0002654040407064587,0.0021194756390105207,0.03670503447424165,0.03580693048427683,0.015121163079244217,0.011873137908132578,0.014082777911270774,0.01559612083693689,0.05276147475890697,0.06113167448701171,0.004611966778931685,0.010980367340380857,0.009198253553862367,0.006723232964848419,0.005099819025049631,0.004017840518385487,0.21032967644530712,0.2063935486457814,0.06965741599728001,0.07400457153777415,0.0022436194338638638,0.03152149034017725,0.030544285514526738,5.7142764101886814e-05
00:00:04:38.278,31.0,0.022096414272251598,2.3146224245819716e-05,0.03702098476272227,0.07557100077522595,0.017076589762541755,0.16802721570235504,0.08872609954645432,0.0004413702612580294,0.0016966651373331604,0.040071443964892574,0.03807337528561641,0.013833920110812909,0.01123617019228719,0.016006370839399636,0.016844650374155945,0.04997403460767058,0.05710559881658206,0.006669228720216742,0.012477276686695628,0.010100111620751483,0.00641316148771591,0.006024589288060865,0.0050034911403210435,0.1883892018477031,0.18394978036394066,0.06411666465366546,0.06839105283250477,0.002754712488166432,0.029886168675990872,0.02982347218373077,6.367292988820079e-05
00:00:04:39.279,31.0,0.02123660601887245,2.773807805051072e-05,0.035785671186354735,0.06653310182220137,0.018419725186811425,0.15374754791608458,0.08903857877637045,0.0010387458416551646,0.0029842575636120803,0.048117478067603636,0.04066010165261766,0.014278385142262304,0.009119477531426045,0.01622918146695817,0.018070320420613722,0.04848613919330729,0.05259450796708883,0.0074835325641178715,0.013105978177918663,0.010826785245104342,0.006105416786589955,0.006524912775965983,0.006181073236919972,0.17582782600720265,0.16891955430264444,0.06099304764253228,0.06188653680200408,0.0036574201712568162,0.029823221856043684,0.030449468372656184,0.0001128233447100504
00:00:04:40.280,31.0,0.019387500398919677,1.611818304295174e-05,0.03420063473875667,0.060687151787312786,0.020149310733967262,0.14240387293274698,0.09165744389486857,0.0007016122595831823,0.00263562386838654,0.05263540738569047,0.04788191044354208,0.013707719420281803,0.009733037761654871,0.015396628021429585,0.018926890012200062,0.044247288040881794,0.04754414545230777,0.008173355788625436,0.011389904149837132,0.01118142769538547,0.0060220339133931775,0.007339731671617641,0.006540147984255086,0.16744751232067512,0.16047571149942857,0.05743881046167179,0.05906653167066489,0.004190283364532358,0.027166331481777592,0.029420145652390144,5.64116723550252e-05
00:00:04:41.281,31.0,0.01770722029783609,7.372850890272588e-05,0.03257148336914849,0.057846755279914494,0.016242688363340082,0.1270124364027157,0.08059255731797488,0.000397944090583179,0.00249700554638137,0.058482269911698234,0.05682555300009134,0.0107620859766442,0.007978091351343385,0.017008622854565843,0.01950110933014518,0.0400973669104603,0.04508869417872384,0.007240252547282518,0.011421667624745165,0.010516232144351685,0.005660054589787789,0.007799708690845071,0.0062677890182677425,0.1643200690408536,0.16051904632388342,0.05602048389311215,0.0579199518325801,0.003947087797759929,0.025691691002171696,0.02781274116371897,3.858728891675134e-05
00:00:04:42.282,31.0,0.020318576609980446,3.686425445136294e-05,0.0342612974174205,0.0523305481889923,0.01413533083624964,0.11702885717793175,0.06724755256223809,0.0001989720452915895,0.003463919409508635,0.05919214485522692,0.06369823446875753,0.011068851606271551,0.009993252046233993,0.013006239071297271,0.01635015695457044,0.03511667618715895,0.046997551214527825,0.004549376655528209,0.0070440090394185825,0.007131487263498643,0.007639129338403345,0.0064141989854986856,0.0045193299711318215,0.17659890030125716,0.1733962807741701,0.05733572717604822,0.06377970554246876,0.0019735438988799643,0.02737205436374815,0.022266848677569735,1.929364445837567e-05
00:00:04:43.283,31.0,0.018091785493439122,0.00015360614835048146,0.0332059040579887,0.05291978934005295,0.011389895302689669,0.11207844436488482,0.055021357605100296,0.000141764342243039,0.0025042803701734173,0.071443692587001,0.07702937836948007,0.008733224549006326,0.007189877182159097,0.013089496113264334,0.01645277596595077,0.03537650776189627,0.04461358318320496,0.0022746883277641045,0.0054946854311310415,0.007237528051315671,0.005680293156574022,0.006500186267396542,0.003934603932528261,0.18930417733540103,0.1872817384047776,0.05929553335456936,0.06306576419777853,0.002447950013786282,0.025139687386880674,0.024902657938090017,6.131846131398783e-05
00:00:04:44.284,31.0,0.014343894438418561,7.680307417524073e-05,0.032081885259036796,0.05002732720770138,0.013086133151072534,0.1072975999132888,0.03345809172552855,0.0002695425895127195,0.0031015959440159587,0.08195154033213001,0.08577342016251369,0.004409007940744809,0.0038474122248158982,0.014287357885342716,0.016001584788571735,0.031199149773925836,0.04145659794207203,0.001748316918539302,0.006083263809387021,0.005827717748969235,0.003683618425761561,0.005708118835042271,0.004554221780612331,0.20474425175363803,0.1947189324519768,0.05884605373218103,0.06366341779086582,0.002611265663459741,0.025888194232051735,0.02702980179194956,3.065923065699392e-05
00:00:04:45.285,31.0,0.014874694579081131,0.00011340280666652036,0.0318951243513249,0.05459763741392739,0.013697111270734768,0.10452754825433569,0.028581427613705523,0.00021154021458190977,0.0025500197830789794,0.08695955034151245,0.09032498142496484,0.004427306460368354,0.003706281268947599,0.015500812659016159,0.017711426521545115,0.032103421159789064,0.04076453069744401,0.0010986025431391011,0.006407511783095261,0.005005722532763768,0.0030975435708636306,0.005693003502463436,0.004432571307576815,0.21006277312127242,0.20409403261650275,0.060836365944516864,0.06483052034901376,0.0026315456053390206,0.026858170002135216,0.02790435621442568,3.717564896125224e-05
00:00:04:46.286,31.0,0.014901784103729516,0.00010853416122346017,0.0316333086219143,0.061581659495328095,0.011895568687175234,0.1055920758847419,0.02163278973589841,0.00011154244460842162,0.0012750098915394897,0.09790021283454978,0.10144050713070102,0.0037317667688070272,0.0022884105378653498,0.01729552022087118,0.019554889490309056,0.03352605085482453,0.04032982771544601,0.0005493012715695506,0.00586215098820728,0.006012060280315383,0.0015487717854318153,0.004933779111492168,0.003924856521565257,0.23226408714695515,0.22948375849479768,0.06655815920550233,0.06923724765443204,0.00291446995838351,0.026982486456350756,0.03107686263472919,1.858782448062612e-05
00:00:04:47.287,31.0,0.014665730690766458,0.0002451453675694301,0.03404485923184505,0.06360783585880905,0.009191388087200367,0.10572120741029695,0.023023472684077905,5.577122230421081e-05,0.001240404530688945,0.10178061253342668,0.10453415808919997,0.004400628645476613,0.002169255681796125,0.01658247570925719,0.01956842407092583,0.03560006571764872,0.04128052609636855,0.0002746506357847753,0.00740385832946794,0.004285235689665992,0.0027161217489509075,0.0054998765617546835,0.004244269151428578,0.24002424654684335,0.2378695334422307,0.06665432791570126,0.07046501365732846,0.001457234979191755,0.029193008422710626,0.028186536938702447,9.119535077456305e-05
00:00:04:48.288,31.0,0.01706870478680183,0.00027985630283091506,0.035482079372473274,0.06823606495546652,0.004970654756688684,0.10090735279033637,0.011511736342038953,0.0001264921827072054,0.0018365556482597225,0.11466620329277534,0.11777420787932438,0.002210931400088923,0.0010846278408980625,0.017079693132309948,0.020520692390725664,0.03411637036976776,0.040332926151526324,0.00013732531789238764,0.00629606300374512,0.003291036368204196,0.0013580608744754538,0.0045952915638653915,0.003013861039747389,0.272373963283111,0.2683658761495211,0.07250112464358058,0.07699754475271547,0.0015051654281811274,0.030037666723061664,0.032239015952127824,9.626069212378152e-05
00:00:04:49.289,31.0,0.017977648512971615,0.00034323773209915754,0.03481715387884164,0.07646922620379601,0.007399515204560542,0.10389228027318939,0.0060962609841059764,0.0002689063302156027,0.0015216384137234614,0.11561807350941902,0.11659614219726104,0.0011054657000444616,0.0005423139204490312,0.017336624142363075,0.020469288191460384,0.03479272581129053,0.04246604707706586,6.866265894619382e-05,0.00701080550144436,0.002414871655798448,0.0008694793844885269,0.004809054893253646,0.0029347001808233946,0.2742688153617627,0.27474600884883893,0.07275369847977979,0.07801265462595144,0.0016122828574277638,0.031027923829818282,0.03341359076667706,0.00014884263795819077
00:00:04:50.290,31.0,0.020491937690204458,0.00020443308564358054,0.03414593930931577,0.0831716649345739,0.006140752207702271,0.1002718911133956,0.0030481304920529882,0.00013445316510780135,0.0007608192068617307,0.12807204999838473,0.13291135914356003,0.0005527328500222308,0.0002711569602245156,0.017264691381074185,0.01989966576857504,0.036694758047604414,0.04466812817687098,3.433132947309691e-05,0.00447063850556968,0.003297160703885774,0.00043473969224426344,0.004197003959118523,0.003325970063475147,0.298985009115589,0.2966184358476067,0.07959979069811515,0.08202618829587062,0.002765234343771982,0.03031487368417999,0.03363699368024308,7.442131897909539e-05
00:00:04:51.291,31.0,0.021874911409232027,0.00012058967457380443,0.03590391164467573,0.08619307689925945,0.004396107269558236,0.0953035965841388,0.0015240652460264941,6.722658255390068e-05,0.0010713350041349655,0.13377085168319047,0.141004281675967,0.0002763664250111154,0.0001355784801122578,0.01921887193541584,0.02253198037824597,0.03637473491824855,0.04557992397961169,1.7165664736548455e-05,0.00422161982553779,0.002318595698201737,0.00021736984612213172,0.0028150066204364614,0.0020016921509640236,0.3176656835882129,0.312705384725256,0.08209515011599863,0.0868795537560133,0.001382617171885991,0.032382868120437946,0.03562244537663674,3.721065948954769e-05
00:00:04:52.292,31.0,0.025503227150247963,0.00018014953338185222,0.03752161542796012,0.09361979719530003,0.002198053634779118,0.09093863220420355,0.0007620326230132471,3.361329127695034e-05,0.0013943550649354328,0.13679735282638217,0.14711053045399605,0.0001381832125055577,0.00031276945235712893,0.019261622152829422,0.022705328515577133,0.03856751239795082,0.0518654765149809,8.582832368274228e-06,0.005628137742964295,0.0019389391756177185,0.00010868492306106586,0.002349127243831531,0.0010008460754820118,0.3367695745631189,0.3344167853563642,0.08416346657420797,0.0904914152427985,0.0009579499643456955,0.031201006789687274,0.03434785710370647,2.491131489749525e-05
00:00:04:53.293,31.0,0.025455168279909283,0.00017960187446612613,0.03731292290102896,0.09596102116768782,0.002823218758710409,0.08689001054270502,0.0018340676550668235,1.680664563847517e-05,0.0006971775324677164,0.14159569849361253,0.14801454977098907,6.909160625277885e-05,0.00015638472617856446,0.019709945332062363,0.02311488467028132,0.03942641388127501,0.051166144831024454,4.291416184137114e-06,0.006522831919534898,0.0017021727222263593,5.434246153053293e-05,0.002213134510256215,0.002294899099800406,0.3486879436574445,0.34579180604068516,0.08589919382406074,0.09165558277589445,0.00047897498217284773,0.03418313616001754,0.03302399382787993,2.3785196568944922e-05
00:00:04:54.294,31.0,0.02743804213548854,0.00024268126314646305,0.03937378241425483,0.1010800310883185,0.0014116093793552045,0.08748993203393336,0.0009170338275334117,8.403322819237585e-06,0.0018207822811620582,0.14806031043226156,0.151146831293423,3.4545803126389424e-05,7.819236308928223e-05,0.020735379611974983,0.02512117402042146,0.041553561368332756,0.052911552450578825,2.145708092068557e-06,0.005955208764843048,0.0014672326126724297,7.660257339684491e-05,0.0022593629946000074,0.0016829004256593031,0.3550508304636709,0.3515591270021999,0.08722358432448307,0.09429673879853068,0.00023948749108642387,0.035505556953371264,0.03406347863772537,0.00013210771621582245
00:00:04:55.295,31.0,0.028287131995683668,0.00022011390986918154,0.04037746831181506,0.1056633298055957,0.0022269832108935024,0.08618351407523808,0.00045851691376670587,6.914837247296879e-05,0.002447857562304379,0.152209827576551,0.1565539549686109,1.7272901563194712e-05,3.9096181544641116e-05,0.02201552890515624,0.02665967830163833,0.041406773392730176,0.05377159027334121,1.0728540460342785e-06,0.006421402432705874,0.001244434631319315,3.8301286698422454e-05,0.0019596361289266036,0.0009245353623562016,0.3621285400887843,0.35535095365307745,0.08745578421670394,0.09418682023640064,0.00011974374554321193,0.03438108669838343,0.035780032018318884,0.00013591981501041123
00:00:04:56.296,31.0,0.028779663473728134,0.00021540257663964078,0.03982065826357828,0.10486260078631984,0.0011134916054467512,0.08392428029415934,0.00022925845688335293,3.4574186236484396e-05,0.0012239287811521896,0.15496585233731724,0.16444210762270267,8.636450781597356e-06,1.9548090772320558e-05,0.022469450795532718,0.026758264567169517,0.04132209922590514,0.051606221785525805,5.364270230171392e-07,0.005315503273499937,0.0015554453762627574,1.9150643349211227e-05,0.001517184670758402,0.0009436124406423508,0.36475842406851633,0.36211467400919406,0.08788695058980682,0.09406544647989462,5.9871872771605966e-05,0.03253197611431792,0.036389727537579894,6.795990750520562e-05
00:00:04:57.297,31.0,0.029448921024979566,0.00026576814965127043,0.03980385057479849,0.10907073330026437,0.0006463623174657256,0.08638815293132227,0.00011462922844167647,0.0001756827113185422,0.0015575192039461948,0.15531842640898452,0.16171298203114653,4.318225390798678e-06,9.774045386160279e-06,0.022362566125334007,0.02671750439490521,0.04365274226029047,0.053965295995464055,2.682135115085696e-07,0.007278517903930369,0.0011311176956820786,9.575321674605613e-06,0.001707555090880451,0.0011594091277403755,0.37030721808722905,0.3660498590058635,0.08872000436861861,0.09594109844355676,2.9935936385802983e-05,0.03419817023506021,0.0364522749656178,9.43808793292528e-05
00:00:04:58.298,31.0,0.030257049098700983,0.0002178225562756852,0.03991354215816015,0.10797578846981903,0.002156445874702413,0.08910489683061318,5.7314614220838234e-05,0.00011693401024510942,0.0022819798956439474,0.15627510215770116,0.15941538302721572,2.159112695399339e-06,4.8870226930801395e-06,0.024208224630326354,0.030016629910894453,0.04438674966672719,0.05349759913742048,1.341067557542848e-07,0.008504985408011284,0.0005655588478410393,4.787660837302807e-06,0.0026840732050418753,0.0020172307601115376,0.3664671535554096,0.36401134882303826,0.0889882609788554,0.09444256966903253,1.4967968192901492e-05,0.033563644478868705,0.0373750180986393,4.71904396646264e-05
00:00:04:59.299,31.0,0.03200637506698104,0.00019874013442719261,0.04272690581120722,0.10891832041527222,0.004560824542706907,0.08692282738640644,2.8657307110419117e-05,5.846700512255471e-05,0.003090724700819724,0.1661116672850197,0.17234792753369604,1.0795563476996695e-06,0.0021556720140670903,0.025416247206911578,0.031666706758950225,0.046600752299923,0.05501540455847729,6.70533778771424e-08,0.010080916129560842,0.00028277942392051966,0.00027503199487930135,0.0030407885363935875,0.0018807430918286688,0.37583039975477084,0.3723851748006182,0.0897661380739995,0.09903087886966486,7.483984096450746e-06,0.035184169580614155,0.037444017876529095,2.35952198323132e-05
00:00:05:00.300,31.0,0.03338686541842682,0.0001601463157878463,0.04229697481710546,0.11217609608066771,0.0022804122713534535,0.08866121397591997,1.4328653555209558e-05,7.299635034245869e-05,0.0030050400540884616,0.16859299904587588,0.17296208165243762,5.397781738498347e-07,0.0010778360070335452,0.026465929874770387,0.03148358290802141,0.04600392504329395,0.055249711889176295,3.35266889385712e-08,0.00990730210791602,0.00014138971196025983,0.00013751599743965068,0.002325214366179644,0.0014939310578142343,0.37932609903967784,0.3743168864496865,0.09019274675706959,0.09816124872762569,3.741992048225373e-06,0.03442424089713668,0.037884721556973144,1.17976099161566e-05
00:00:05:01.301,31.0,0.03563358530962101,0.00016620000694917314,0.041163848196063585,0.11598380190080745,0.0011402061356767267,0.09495168440628729,7.164326777604779e-06,8.029455056509684e-05,0.003271543043139381,0.16806024793030178,0.17220065604724236,0.0011531112633649749,0.0005389180035167726,0.028229072605069745,0.0322695205629403,0.04916901811358783,0.05528660044975515,1.67633444692856e-08,0.01157506957476621,0.00059411490672033,0.0006818648790567754,0.0028392606949120217,0.0038679615868943175,0.37957361036616766,0.37291667629521674,0.08784085345198675,0.09747467853823605,1.8709960241126864e-06,0.03409104384980484,0.03591488768640737,5.2573898430082235e-05
00:00:05:02.302,31.0,0.034755201491532856,0.00019302586960158658,0.04050940156211164,0.11767965695235302,0.003176417674802913,0.08892601859116889,3.5821633888023896e-06,0.00011232104952494842,0.0033331823509349405,0.16687569262207225,0.1694149554326025,0.0005765556316824874,0.0002694590017583863,0.028436247216908222,0.0329064307123688,0.04699509367047472,0.055473107476569375,8.3816722346428e-09,0.011747222541894906,0.000297057453360165,0.0003409324395283877,0.002631132936741361,0.0028178766972729087,0.3800143882338117,0.37323561692854557,0.08712698435748598,0.09575997997422662,9.354980120563432e-07,0.03406895306210657,0.03656821558864698,6.53652444459066e-05
00:00:05:03.303,31.0,0.035956362934320224,9.651293480079329e-05,0.041244355366774926,0.12387924711392902,0.003114908238839657,0.09046269646060628,1.7910816944011948e-06,0.00013633622256592422,0.0037957971436984204,0.16727367163509463,0.16930822434792353,0.0002882778158412437,0.00013472950087919315,0.02954640051089131,0.0341836413994564,0.048601292817288214,0.058215645889211236,4.1908361173214e-09,0.010216008945865603,0.0001485287266800825,0.00017046621976419385,0.0019001362280375805,0.0020714998546693545,0.3921760015042578,0.3840709049732526,0.08951962697488554,0.10023104751656275,4.677490060281716e-07,0.03385234987487858,0.03713718918458514,3.26826222229533e-05
00:00:05:04.304,31.0,0.03587204903434166,6.0522917030657113e-05,0.04006180975643221,0.12648439814888726,0.005747037592327328,0.09549406389778929,0.0033434364755290506,6.816811128296211e-05,0.0034500167931470604,0.15880148172781036,0.16289042384807978,0.00014413890792062186,6.736475043959657e-05,0.029916114163211955,0.03456284174100225,0.048937732725587255,0.05886751683541562,0.0011618037241864587,0.012769516594490951,7.426436334004125e-05,8.523310988209693e-05,0.00205159640840324,0.0027802698464916772,0.3836112763659137,0.37640081441556605,0.08777112865439296,0.09675641161476484,2.338745030140858e-07,0.034301817371201845,0.03568852006145262,1.634131111147665e-05
00:00:05:05.305,31.0,0.03629541553591908,0.00015712435698427856,0.03999951699777156,0.13449657167118434,0.003715116822618064,0.10675007586869634,0.004450078857905525,3.4084055641481054e-05,0.00279630968547628,0.15133031487666154,0.15490897969099238,0.00013884155726991094,0.0007082090480300984,0.030314452475215976,0.03453800675161513,0.05322182476483123,0.06253189356122626,0.0005809018620932294,0.013226803410689776,0.0003121661734538706,4.261655494104846e-05,0.0023184860449613704,0.002181509517218989,0.3828285707124063,0.38010548847990827,0.08769647207851823,0.09524293890731982,1.169372515070429e-07,0.03363840465930712,0.03500565729413401,8.170655555738325e-06
00:00:05:06.306,31.0,0.03869669031369299,0.00023037427741243925,0.03950740319690953,0.1460479582603854,0.008135837648758183,0.12940014394716937,0.015251092514875912,3.5314576734696216e-05,0.00266144292529304,0.13705965891581068,0.1391300234978018,0.0035904329209355554,0.0020478594466136492,0.027116097274375937,0.032360254957714815,0.056595626845768764,0.06510288149612253,0.0012560638715368147,0.014501195410212239,0.0015249847790577353,2.130827747052423e-05,0.0031634017056018852,0.0035548554771076945,0.3782244360987339,0.3737533057633916,0.08821437968311516,0.09294943089851461,5.097946171540352e-05,0.031763884227412956,0.03500428344743435,3.431885251761144e-05
00:00:05:07.307,31.0,0.04098392410212559,0.00014148303160048766,0.04013908802073121,0.16019601053278054,0.00906523464096029,0.15548933045365668,0.025473819996656658,0.0005347629720516482,0.00363471479205227,0.11974024407615905,0.11815772820436045,0.006119334135891377,0.006000993464841725,0.02542549359945107,0.029228739060182907,0.05809436719855248,0.0714483515942946,0.0006280319357684073,0.01231682673559602,0.0007624923895288676,0.0010531738347920622,0.0022128218400373927,0.002349848395234897,0.3793060797723131,0.3677816820593615,0.08680962256341082,0.09548631099645655,2.548973085770176e-05,0.032847336953350875,0.03208836687573283,0.0002153495267498057
00:00:05:08.308,31.0,0.038391369124918195,0.00021575216595814384,0.04028075821002781,0.16853489938517613,0.009155394313099145,0.18338313945282625,0.05178576053467473,0.0002673814860258241,0.003243800155137635,0.09978796731705787,0.09885964850049753,0.008623505475342939,0.009357577501214662,0.027662496954935986,0.029830274913320704,0.061582565214438084,0.0759629473847575,0.0017103916761661538,0.01570656150810921,0.0043449839433276835,0.001078872380013881,0.0029781355330295465,0.0011749241976174486,0.3565480420128503,0.3477522945628534,0.08308967318012761,0.09171883283945102,1.274486542885088e-05,0.03184300078723279,0.03264694548134252,0.00012653125154314245
00:00:05:09.309,31.0,0.039054847653045746,0.00018472602786857192,0.042244282920164154,0.1699074107564499,0.011590266502083373,0.19529217604870164,0.07117202178283072,0.00023121139244601204,0.004078455220567467,0.08732807358739433,0.08578972672155266,0.012610714183360669,0.010966202865529582,0.026960970804461894,0.030393713058834152,0.06454617525448539,0.07601084265919661,0.0019163363976967768,0.015158066527212653,0.002898575265220992,0.0011643215069450906,0.0024179884602102734,0.0010856414451317243,0.3378510479696591,0.33232834519078186,0.08247842697240135,0.08981655299113281,6.37243271442544e-06,0.0319081906913392,0.03234435561539851,7.784361803202731e-05
00:00:05:10.310,31.0,0.04123467363185407,0.00016642178506768597,0.043369852656623825,0.18957298488204727,0.019340306471378087,0.2358509457313744,0.11580484755656886,0.00024934361793775605,0.0036260392273004833,0.07009525830863741,0.06973870920504513,0.021362922736063734,0.01564786521121289,0.026243750922565146,0.028350864023866676,0.07079506663138735,0.08366344722018706,0.0015576465702897384,0.014444406144899577,0.003220705079044946,0.0016840909135479453,0.0014658502022163367,0.0009004448659278622,0.32663375161925945,0.319592801636109,0.08166597439814217,0.08829736217581276,3.18621635721272e-06,0.0337589843540724,0.03183625796557525,0.00018447728288006367
00:00:05:11.311,31.0,0.040531924775574185,8.321089253384299e-05,0.04213517005468462,0.1973587696293247,0.027678105955615845,0.26754767478524283,0.15126330230544888,0.00024338004697447804,0.0029063601856199415,0.05421747756659401,0.05518452116531816,0.028540579427309365,0.020276721256595943,0.024043353732766923,0.02659582553848744,0.07288776336935693,0.08196834773771994,0.0012688004735532193,0.013073566835662938,0.003778320618970173,0.0021706423020431726,0.0019994465028115183,0.0037333841029334814,0.3029080183448394,0.29341091111582973,0.0784570110538036,0.08041862524908303,1.59310817860636e-06,0.03209635868516245,0.026626624957328326,0.00011723813331043512
00:00:05:12.312,31.0,0.03899476064311144,4.1605446266921494e-05,0.04074520354581401,0.21177531652347503,0.036760255682118326,0.31102657706051384,0.20452404307281413,0.00012169002348723902,0.0015830101850016207,0.034685155961212556,0.03688054178497533,0.03566980446330083,0.02847152001540962,0.02183463167962541,0.02306452683381792,0.07656617089523637,0.08526364863392227,0.0006344002367766096,0.010802201694022219,0.005396591440341336,0.0017406639757786362,0.0012322456272874092,0.0028312479408347906,0.2718313113422195,0.2670428598686181,0.07425044018519075,0.0758443183072483,0.0010632716989524033,0.03026622846646443,0.027165126450660465,5.861906665521756e-05
00:00:05:13.313,31.0,0.03663412361376817,4.450953927029775e-05,0.040696364443066305,0.21280558344074219,0.045550737523857514,0.3437045384968783,0.24721472107845266,6.084501174361951e-05,0.0015861253456464603,0.02166462066933363,0.022576155237065416,0.04284949456627851,0.03641348603805451,0.018556690423772254,0.020087763253711408,0.07636982388503233,0.08522011414406949,0.0013766791985288548,0.01092864747632076,0.007763520784925117,0.003171067085267768,0.0023796575458066545,0.003799470760015845,0.24830992150162656,0.2467662093422871,0.06995175177103352,0.0716689008657175,0.0029575150895122014,0.027984548061705264,0.026897556346060135,2.930953332760878e-05
00:00:05:14.314,31.0,0.03281165040549304,2.2254769635148876e-05,0.0391897636406434,0.2153953459677504,0.05794638953796216,0.3678686553997529,0.30286955159643153,0.00010126262618735974,0.00253809668204143,0.010832310334666815,0.011288077618532708,0.05066363255170821,0.04543616758505775,0.01750186021580573,0.017859147654902305,0.07599428761604862,0.08976655863343799,0.0006883395992644274,0.01094268163436913,0.006159145835911558,0.003307494500727284,0.0011898287729033273,0.0018997353800079225,0.22245558911489943,0.21798171089997195,0.06163779159012471,0.0665383340509751,0.0031322537207605005,0.030455875992584532,0.02386569567591012,1.8763761863007882e-05
00:00:05:15.315,31.0,0.028448025395555618,0.00016996165595047443,0.039931429686785355,0.21346728487895955,0.04782512690718563,0.34386564467165526,0.20514516940583216,5.063131309367987e-05,0.002328192610695715,0.009021666206828857,0.010803338629927854,0.045474902366538006,0.03925161876638862,0.010154086775850614,0.010366432032575852,0.07567094871701516,0.0870524590840892,0.0003441697996322137,0.007091907289595715,0.005151916986393579,0.004209748086557192,0.0029134130649570633,0.0019175081197391113,0.24385587778651466,0.2417832388823743,0.06322068850012141,0.06872425236264955,0.00333007044315345,0.026289816871190218,0.02644757721856266,9.519114898880394e-05
